Account,SPID,MID,Time,Channel,kWh
35010543227,2300585143,L109330558,11/9/2018 7:00:00 AM,10,0.824
35010543227,2300585143,L109330558,11/9/2018 8:00:00 AM,10,1.026
35010543227,2300585143,L109330558,11/9/2018 9:00:00 AM,10,0.87
35010543227,2300585143,L109330558,11/9/2018 10:00:00 AM,10,1.189
35010543227,2300585143,L109330558,11/9/2018 11:00:00 AM,10,0.854
35010543227,2300585143,L109330558,11/9/2018 12:00:00 PM,10,1.213
35010543227,2300585143,L109330558,11/9/2018 1:00:00 PM,10,0.856
35010543227,2300585143,L109330558,11/9/2018 2:00:00 PM,10,0.716
35010543227,2300585143,L109330558,11/9/2018 3:00:00 PM,10,0.646
35010543227,2300585143,L109330558,11/9/2018 4:00:00 PM,10,0.674
35010543227,2300585143,L109330558,11/9/2018 5:00:00 PM,10,0.867
35010543227,2300585143,L109330558,11/9/2018 6:00:00 PM,10,1.506
35010543227,2300585143,L109330558,11/9/2018 7:00:00 PM,10,1.514
35010543227,2300585143,L109330558,11/9/2018 8:00:00 PM,10,1.285
35010543227,2300585143,L109330558,11/9/2018 9:00:00 PM,10,0.765
35010543227,2300585143,L109330558,11/9/2018 10:00:00 PM,10,0.746
35010543227,2300585143,L109330558,11/9/2018 11:00:00 PM,10,0.775
35010543227,2300585143,L109330558,11/10/2018 12:00:00 AM,10,0.671
35010543227,2300585143,L109330558,11/10/2018 1:00:00 AM,10,0.674
35010543227,2300585143,L109330558,11/10/2018 2:00:00 AM,10,0.675
35010543227,2300585143,L109330558,11/10/2018 3:00:00 AM,10,0.63
35010543227,2300585143,L109330558,11/10/2018 4:00:00 AM,10,0.599
35010543227,2300585143,L109330558,11/10/2018 5:00:00 AM,10,0.585
35010543227,2300585143,L109330558,11/10/2018 6:00:00 AM,10,0.647
35010543227,2300585143,L109330558,11/10/2018 7:00:00 AM,10,0.682
35010543227,2300585143,L109330558,11/10/2018 8:00:00 AM,10,1.33
35010543227,2300585143,L109330558,11/10/2018 9:00:00 AM,10,2.099
35010543227,2300585143,L109330558,11/10/2018 10:00:00 AM,10,0.838
